model,params,confusion,accuracy,precision,recall,f1,roc_auc
"SVC(C=0.1, max_iter=300, probability=True)","{'C': 0.1, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 300, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",[[43251 28382] [1283  2814]],0.6082794137065892,0.0902038722913194,0.6868440322186966,0.1594650497265747,0.5
"SVC(C=0.1, max_iter=1000, probability=True, verbose=True)","{'C': 0.1, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 1000, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",[[18823 52929] [1697  2281]],0.27867423742242176,0.041314979170440136,0.573403720462544,0.07707643441238089,0.5
